label,youtube_id,time_start,time_end,split,is_cc
archery,NF-l1pxYVok,20,30,train,0
archery,nFgfaJ5_LtY,112,122,train,0
archery,nfI8KNAXieY,24,34,train,0
archery,nfORBQLethM,10,20,train,0
archery,NHn6-AYwDP4,84,94,train,0
archery,niOAXWu5fDw,0,10,train,0
archery,NjEdYIy5vu0,430,440,train,0
archery,NjTbZW8TjHI,0,10,train,0
archery,nMbCS-J9ngc,0,10,train,0
archery,NMVkkbtKSsE,26,36,train,0
archery,NNmbP956awI,21,31,train,0
archery,nnPULoxqz0s,107,117,train,0
archery,NOpOqgotJZc,34,44,train,0
archery,NoX9vLwqRcw,127,137,train,0
archery,npDBH1uEgYM,160,170,train,0
archery,nPRgDiHawZ8,37,47,train,0
archery,ns7j9FKb_Y4,393,403,train,0
archery,NSHqdYBw5pU,22,32,train,0
archery,Nu21DOkrbMg,49,59,train,0
archery,nU6KqZM61dE,1,11,train,0
archery,nuEVwwqUiuc,18,28,train,0
archery,NxuJzOrWudo,39,49,train,0
archery,nYXPyFlOpdA,0,10,train,0
archery,NZkPBrtrkbg,0,10,train,0
archery,O2W6NGfKd30,97,107,train,0
archery,O6oMS5ApyXQ,22,32,train,0
archery,O7i_wPmCdE0,0,10,train,0
archery,o9w9_urtSnA,4,14,train,0
archery,obTPN0YF_ms,20,30,train,0
archery,ObWUnBgV8xQ,1,11,train,0
archery,ocL4QeWLGUg,163,173,train,0
archery,OdRW0ofxVwQ,259,269,train,0
archery,OHqR-XW-my8,9,19,train,0
archery,ohTlHa6AX60,143,153,train,1
archery,OI99YWXRmbI,4,14,train,0
archery,oimPbQ6MU-U,1,11,train,0
archery,OJQBZodKU3U,1,11,train,0
archery,OkA1aIflUdg,25,35,train,0
archery,oKpQpL1PWZ0,58,68,train,0
archery,oLxXoFgEIfE,41,51,train,0
archery,OMR_soND5Dg,2,12,train,0
archery,OSp9IJxioGA,1,11,train,0
archery,Otl5AmHFMDI,4,14,train,1
archery,oUsxndkMRJg,23,33,train,0
archery,oVd-mZXDs4M,123,133,train,0
archery,oW_409oL9Vs,36,46,train,0
archery,OXnL-zHnh-E,66,76,train,0
archery,OyGmLM_rJ1Y,69,79,train,0
archery,P-0dS037jk8,0,10,train,0
archery,p4E5-GzPHWY,678,688,train,0
archery,P5j1piJ82ac,2,12,train,0
archery,p8ZlcdrcxvQ,2,12,train,0
archery,P9jh1Nh31Co,5,15,train,0
archery,P9tA-lz-6yo,23,33,train,0
archery,pHnxWuRXgO8,261,271,train,0
archery,PHO2dVE7clk,8,18,train,0
archery,Pi-UP08zZII,3561,3571,train,0
archery,PipXmBLU0wY,26,36,train,0
archery,PK6Qnazkl3M,40,50,train,0
archery,PNrH795b1Ko,72,82,train,0
archery,pORR_ZZxZNA,5,15,train,0
archery,PrhH3zujP28,142,152,train,0
archery,pRSeqdksiu8,0,10,train,0
archery,pTHaFFj_UxQ,47,57,train,0
archery,pxdkFJo0NIQ,130,140,train,1
archery,PYSSEqZSMD4,82,92,train,0
archery,P_ub3sCGpAs,4,14,train,0
archery,p_WqD0YVBGU,402,412,train,0
archery,q1yn5Q0JJTI,1,11,train,0
archery,q96D3fQewRc,4,14,train,0
archery,QaoCXcSeeUk,0,10,train,0
archery,qAZWTlIfsgI,0,10,train,0
archery,qB6k8thuOPE,9,19,train,0
archery,qC4-67grox4,40,50,train,0
archery,QdH75lh5gsw,2,12,train,0
archery,qeWm-5YTzaE,61,71,train,0
archery,QHJNqf5wUsg,13,23,train,0
archery,qIdV9ncH2lM,399,409,train,0
archery,qIqB9mHWd6U,1,11,train,0
archery,QIT6SJpxuYc,819,829,train,0
archery,QIZMlGZzqPE,60,70,train,0
archery,QMORvn_wRmU,435,445,train,0
archery,qmUN5_69BpM,257,267,train,0
archery,Qmv0SOF83lo,390,400,train,0
archery,Qo8HR0zYck4,20,30,train,0
archery,qoZckc_hWZQ,290,300,train,0
archery,qPLQihm_Kpc,3,13,train,0
archery,QqsmYSFf0Eo,27,37,train,0
archery,qQXtFPE-Gtk,80,90,train,0
archery,QRiJzxw_6ns,27,37,train,0
archery,qtBqpGr4Ogk,14,24,train,0
archery,QVCATgq1SIs,684,694,train,0
archery,QVEFZVrC61M,264,274,train,0
archery,qxruQ5biVI0,368,378,train,0
archery,qz2Sbe-XPVw,22,32,train,0
archery,r1DQYNhwp9g,229,239,train,0
archery,r4qbAw-J4Zo,718,728,train,0
archery,R5jLMOzsClQ,268,278,train,0
archery,R63G2hJgq58,31,41,train,0
archery,r6BWelgc--8,46,56,train,0
archery,R6uoc62ScgA,70,80,train,0
archery,R7xJF-LFkzs,0,10,train,0
archery,r8lID1q6FS8,21,31,train,0
archery,r8syLdt8Irs,34,44,train,0
archery,r9C48JdNKBM,1,11,train,0
archery,rbCW7jX7aW0,3,13,train,0
archery,rC8S9gt_15I,225,235,train,0
archery,RcFm_FVJLss,19,29,train,0
archery,rDbqz_07dW4,291,301,train,0
archery,reuXi12xzCM,10,20,train,0
archery,RFNP5Xk_a7Q,11,21,train,0
archery,rHDjeTiRgzA,0,10,train,0
archery,RHvWPWMan-o,31,41,train,1
archery,RI35Rwu_MPw,20,30,train,0
archery,ri8lA5b1u4k,49,59,train,0
archery,RJGP-1w4Qhk,68,78,train,0
archery,RkjAB_7mx4k,62,72,train,0
archery,RKqWEYvO2Uw,2,12,train,0
archery,RLAue2Qutos,137,147,train,0
archery,RMetacRYFeY,339,349,train,0
archery,RmjFdEi661c,44,54,train,0
archery,rMKC5brIkIs,113,123,train,0
archery,rMKf_BMWVNM,12,22,train,0
archery,rpPm0-yvz8g,159,169,train,0
archery,rslaVtvQRcM,261,271,train,0
archery,RSZR5QB_nUk,0,10,train,0
archery,rt1yQvcFOEw,51,61,train,0
archery,rtSKQUs71G4,54,64,train,0
archery,RWCw8eQT12I,2,12,train,0
archery,RWPGlr-P44c,29,39,train,0
archery,RYLnbuuoeuw,16,26,train,0
archery,s-IBGJiGo-I,3,13,train,0
archery,S0t0SqGEeys,4,14,train,0
archery,S0tbfEjUBMQ,59,69,train,0
archery,S2nSHiyEcX0,9,19,train,0
archery,S4bAWOmpyJI,47,57,train,0
archery,s615t6hjnLQ,0,10,train,0
archery,S7KQQJt5jbE,38,48,train,0
archery,S7ZIPfFmD7w,28,38,train,0
archery,s8bgwNYj0No,27,37,train,0
archery,SC3R5-du1-o,52,62,train,0
archery,sehtWPdl0hw,98,108,train,0
archery,SfDojan4amA,15,25,train,0
archery,sFXlMZKncQE,21,31,train,0
archery,sGcvYepHjC8,289,299,train,0
archery,sHgc1SNY2pg,76,86,train,0
archery,SIEnm35nZVM,245,255,train,0
archery,sJWWf6mwnRc,232,242,train,0
archery,SK9l9yhGXXw,102,112,train,0
archery,Skc-ZolviOk,2,12,train,0
archery,SkPfNcNDcvI,96,106,train,1
archery,SkPWAXtvHqA,625,635,train,0
archery,SkqNbIyIZ2E,3,13,train,0
archery,SkqRdwaSXmc,198,208,train,0
archery,sMPDcWAqPDY,50,60,train,0
archery,sMy_3revofw,40,50,train,0
archery,sPMRCcAd8xg,416,426,train,0
archery,sQcNRRuM-Pk,8,18,train,0
archery,sRrnOivQFbg,5,15,train,0
archery,SrXYf57qDxY,0,10,train,0
archery,SsptSfgOIa4,4,14,train,0
archery,stXd7FeGGow,11,21,train,0
archery,Su-mD-Pf-lo,137,147,train,0
archery,suDd9oHkucw,51,61,train,0
archery,SXap9sJ9Tgo,18,28,train,0
archery,sYFh0gakesE,13,23,train,0
archery,sZrclJsEQ9E,2,12,train,0
archery,SzZjR19eGMw,53,63,train,0
archery,t-Mb8wdw_Yk,699,709,train,0
archery,t0yJzGQIgS8,15,25,train,0
archery,T1DBZCj5-QM,53,63,train,0
archery,T2Dnk63VT0Y,352,362,train,0
archery,T2iFbG3Vka0,20,30,train,0
archery,T5fpKuUpMqo,27,37,train,0
archery,t6WHPm7_4ck,93,103,train,0
archery,T957aEYDrMI,16,26,train,0
archery,T9OBbBRxi7c,112,122,train,0
archery,TAKH0S92P_o,41,51,train,0
archery,tc0Z5bxgCvk,2,12,train,0
archery,TCrvq_j4ZlE,29,39,train,0
archery,tEZVMbpm8zw,3,13,train,0
archery,TFOpxx6ZlY4,0,10,train,0
archery,ThmHzp2o8J8,61,71,train,0
archery,tJcQxucwFU4,12,22,train,0
archery,TlqDz5qk-L0,429,439,train,0
archery,TlSbSli_CJU,10,20,train,0
archery,tOz-Xb3UA90,30,40,train,0
archery,tS6kVppxnz0,27,37,train,0
archery,tX1l-qBcBcc,65,75,train,0
archery,TxZDW7DmmZ0,1,11,train,0
archery,TYFLsuHs-PQ,13,23,train,0
archery,TYJ1Be5nrVA,80,90,train,0
archery,T_ah788Aqhs,2,12,train,0
archery,U0UEbrfgI28,1,11,train,0
archery,U1KogQp5YcU,0,10,train,0
archery,U4TQw6UPeyk,105,115,train,0
archery,U7IhYRcKjNs,1122,1132,train,0
archery,U95zc06baeU,0,10,train,0
archery,uaAALdWWS_8,1,11,train,0
archery,UbOCwe-XgIE,52,62,train,0
archery,UDQwoT1b4Hk,0,10,train,0
archery,uDYEbEdMpEg,160,170,train,0
archery,uJNtmgw6FyE,22,32,train,0
archery,ujP3b29DmRs,77,87,train,0
archery,ulD8leBDwiM,51,61,train,0
archery,UMF310ucf1s,46,56,train,0
archery,Umos1MMuveQ,3,13,train,0
archery,unqOiWctJfk,25,35,train,0
archery,Up-e7ZYPw4A,4,14,train,0
archery,UPLrRf_Z9pU,10,20,train,0
archery,UR0xEWjYBTE,3,13,train,0
archery,UrZBJvqDxqg,6,16,train,0
archery,utejC8Vjeek,2,12,train,0
archery,UVYPzVgq7t8,55,65,train,0
archery,uwVhXIc9SeY,172,182,train,0
archery,UX83QL91Utc,120,130,train,0
archery,uyDPYr-ULeY,21,31,train,0
archery,uyhJYuaNfmY,176,186,train,0
archery,UyMAs1-zdG8,9,19,train,0
archery,uZILGmKHoo4,271,281,train,0
archery,uzoWb0RByWM,35,45,train,0
archery,U_bxvFWz7dQ,135,145,train,0
archery,v1qvYUkBYdc,34,44,train,0
archery,v6KIoieXIVc,2,12,train,0
archery,VBu1r6e9pds,430,440,train,0
archery,VegFqNktRCI,80,90,train,0
archery,vf4osBz2tkM,2,12,train,0
archery,VH6JEacidCc,14,24,train,0
archery,Vhgr3sV8yP4,0,10,train,0
archery,vhkaKX-MuU0,11,21,train,0
archery,vMORHdC3PsU,23,33,train,1
archery,vO3QdbztB-k,73,83,train,0
archery,vozhZOrgQzY,336,346,train,0
archery,vQYJAfUOoEY,104,114,train,0
archery,VRnNeYOw9yw,21,31,train,0
archery,VSVxxbjoFQE,35,45,train,0
archery,VTvZDaPpxXc,28,38,train,0
archery,VukG8GpseKY,5,15,train,0
archery,VvzPn3qwFUI,114,124,train,0
archery,VWD-H8WWzpE,672,682,train,0
archery,Vwzbr35FJ9I,9,19,train,0
archery,vZCdnRRwKgY,5,15,train,0
archery,vZXCgVUDetM,8,18,train,0
archery,V_cQyhZgbPs,4,14,train,0
archery,wa8vCDxakyQ,15,25,train,0
archery,waoq6UvncvA,6,16,train,0
archery,WaxrFsCymgM,82,92,train,0
archery,WC4MAkaCwww,50,60,train,0
archery,wdVqK9TvozU,112,122,train,0
archery,WeccfoPk5GA,16,26,train,0
archery,WeZarvmn4b0,18,28,train,0
archery,WFNup0SVxFw,0,10,train,0
archery,WFOWX_DaIqU,5,15,train,0
archery,WgjbZeOBIN0,20,30,train,0
archery,WhLrf5RQZpQ,31,41,train,0
archery,wHsLROBhB7Y,0,10,train,0
archery,Wi58fsDsVvo,39,49,train,0
archery,WLailhsT-_E,7,17,train,0
archery,WlS-NzDtriU,123,133,train,0
archery,WMCehfvKp88,59,69,train,0
archery,WNmNWRt8wQ0,245,255,train,1
archery,WnMY_nJScPc,11,21,train,0
archery,WNXVFQi3q5c,30,40,train,0
archery,WOkz9t-FoM8,1,11,train,0
archery,WOQfFfajSFw,14,24,train,0
archery,Wr7VVEDqaSQ,1,11,train,0
archery,wRoCAqBd8jI,105,115,train,0
archery,WUN1qvFFiVI,12,22,train,0
archery,wVQqcz4JfvY,95,105,train,0
archery,wX2pJplVk8M,2,12,train,0
archery,WXL1EYB15gs,17,27,train,0
archery,wzf-o3xdU9k,1,11,train,0
archery,WZjqgKJG8Fw,88,98,train,0
archery,wZufIJBxgjM,54,64,train,0
archery,w_iV1ahB0gI,9,19,train,0
archery,x-iBU6SdtzM,0,10,train,0
archery,x0iY6hxL6Sw,228,238,train,0
archery,X0n_WbH_qiw,12,22,train,0
archery,x0wDXuBJ_lk,10,20,train,0
archery,X3hIYRVDFHc,3561,3571,train,0
archery,X4RB9yPJqfY,49,59,train,0
archery,x6q8veQwFm4,0,10,train,0
archery,x7sjsvydK9o,96,106,train,0
archery,x7sx65fA3pw,4,14,train,0
archery,X89CwpnTgaA,3,13,train,0
archery,X98uYaf76pQ,238,248,train,0
archery,X9EXUmLLc40,297,307,train,0
archery,XAcdaf8TCwM,17,27,train,0
archery,xedwRJIwmUU,144,154,train,0
archery,XeWHWG8vMP4,49,59,train,0
archery,XF9irFCZHOI,5,15,train,0
archery,xfkdz2zaIt4,61,71,train,0
archery,xgjL6agH2ik,37,47,train,0
archery,XhsMqSbgv9U,351,361,train,0
archery,xhUSOOYGpwY,1,11,train,1
archery,XIkhrQNPJ9U,5,15,train,0
archery,xjy_qQc-hUI,296,306,train,0
archery,XLCDXIvsbe4,0,10,train,0
archery,XleklOE_JVY,27,37,train,0
archery,xmf7ZJxT-5g,5,15,train,0
archery,xPR8pIx25rQ,27,37,train,0
archery,xq1J41mhL8s,142,152,train,0
archery,xqEFOUfM1rU,130,140,train,0
archery,XQNXmreqbkI,38,48,train,0
archery,Xrxl4WgDVE8,14,24,train,0
archery,XVInD-vSit4,100,110,train,0
archery,XWuyWuP4O50,4,14,train,0
archery,XxesrTAo1aU,23,33,train,0
archery,xxrJ_4apQRA,0,10,train,0
archery,XXSqpdIXsns,10,20,train,0
archery,XZvyS1M7xPQ,4,14,train,0
archery,Y-amrZ3MKy0,19,29,train,0
archery,Y1R67ukVgyg,191,201,train,0
archery,y1UNUD3m1_g,73,83,train,0
archery,Y2dX2tAu_QA,0,10,train,0
archery,y2ucS6NorPE,25,35,train,0
archery,Y4FnyIOo6f4,66,76,train,0
archery,y8IuwmIrBFI,12,22,train,0
archery,y9enNDN1ACk,39,49,train,0
archery,YA7F9xxmA68,37,47,train,0
archery,yBje9nu5AeM,28,38,train,1
archery,ycd5JbvlmME,0,10,train,0
archery,YCSFBwjHlzQ,119,129,train,0
archery,YGLrXg1Svuo,0,10,train,1
archery,yHl-QqkQ6EY,30,40,train,0
archery,YhW1gfEJ_Hc,3,13,train,0
archery,yIgL254sGVA,22,32,train,0
archery,YihI4GmFmxU,31,41,train,0
archery,YL12nq8OMps,3,13,train,0
archery,YL2BGBdOIxE,1,11,train,0
archery,YNX_RgFNqH0,0,10,train,0
archery,yOIEg8MDIV0,2,12,train,0
archery,Yp4IRsaGQ0k,56,66,train,1
archery,yQLoTnk-lsQ,79,89,train,0
archery,yqTnKH3LGh0,20,30,train,0
archery,YR8Wt9utE6c,68,78,train,0
archery,yRqa61-jiQM,0,10,train,0
archery,ySqYnz9n15I,1,11,train,0
archery,yT9yvqctz-U,96,106,train,0
archery,YTHOWD6s5kc,17,27,train,0
archery,yU8UKBHJS6o,27,37,train,0
archery,YVdqqHxZwUE,16,26,train,0
archery,YwJWNuvKL8M,384,394,train,0
archery,yxQFCXLIbyM,1,11,train,1
archery,yZysRocnbKY,57,67,train,0
archery,y_kDgoxxyjQ,483,493,train,0
archery,z0F7DQcIWHY,124,134,train,0
archery,z1_zg_d2sFo,37,47,train,0
archery,Z2M8L7SuJUs,14,24,train,0
archery,Z468601gKsA,4,14,train,0
archery,z4kfjk4kpxE,12,22,train,0
archery,z8MfNDGO9w8,1,11,train,0
archery,ZbuwAL2WhGw,30,40,train,0
archery,zC9MMrfl13A,179,189,train,0
archery,zfHnfnymDzU,57,67,train,0
archery,ZFvGYnfWO78,3377,3387,train,0
archery,Zi0klDXCdnc,87,97,train,0
archery,ZI5bckbPqiI,13,23,train,0
archery,Zl-it23Qwr8,6,16,train,0
archery,ZlkTfVWQZow,3,13,train,0
archery,znWP7_UCW8M,7,17,train,0
archery,zp774TqFwPc,2,12,train,0
archery,zqPkdjL1GrI,21,31,train,0
archery,ZSsjoi6rZ4Y,2,12,train,0
archery,ZSZEhJx8GDs,48,58,train,0
archery,zv9d0Ldkni0,209,219,train,0
archery,zVjdzax519A,110,120,train,0
archery,zvJGSRYMLzo,73,83,train,0
archery,zvMk_iVgl7U,100,110,train,0
archery,ZwUxIOA156Y,470,480,train,0
archery,Z_qZNBiWdlw,5,15,train,0
archery,_7cIhg_uLmQ,107,117,train,0
archery,_Buw5qNQZto,30,40,train,0
archery,_ceSzRc_kEQ,9,19,train,0
archery,_CFkuxM9XsY,84,94,train,0
archery,_hQ2FOzyOJg,46,56,train,0
archery,_illgqeqjzg,39,49,train,0
archery,_jmZMoD03o0,10,20,train,0
archery,_ksYUGgh0fM,37,47,train,0
archery,_M087w2JWDI,3,13,train,0
archery,_MfE-99ukRQ,756,766,train,0
archery,_TxxHCfsO3A,45,55,train,0
archery,_UZzwGw2Wf4,6,16,train,0
archery,_vmkt_nn3Mo,1,11,train,0
archery,_vXsJDL6MAU,121,131,train,0
archery,_xCPvCqLHns,0,10,train,0
archery,_YfQdeN2_Ss,48,58,train,0
arm wrestling,-4nflM3cGb8,3,13,train,0
arm wrestling,-55KBJ-zX7k,2,12,train,0
arm wrestling,-FDuGxcm7fI,53,63,train,0
arm wrestling,-fhzavCqqTA,17,27,train,0
arm wrestling,-fjW8olkBjI,34,44,train,0
arm wrestling,-FS5hMf67ro,44,54,train,0
arm wrestling,-l3JzIIJZsE,0,10,train,0
arm wrestling,-p0i17FW9gY,33,43,train,0
arm wrestling,-pv8S0MpXUo,153,163,train,0
arm wrestling,-pyI_lAbB9k,309,319,train,0
arm wrestling,-QfOEoMWe5c,14,24,train,0
arm wrestling,-QYKQnySHdo,48,58,train,0
arm wrestling,-r9l_G54K-w,8,18,train,0
arm wrestling,-y2bC2OepiM,35,45,train,0
arm wrestling,-yyMo4ck_GU,1,11,train,0
arm wrestling,03SGPShRRzs,3,13,train,0
arm wrestling,06hh8JUXUTU,0,10,train,0
arm wrestling,0DwdpkupKhc,42,52,train,0
arm wrestling,0pZ1s5PYZR0,1,11,train,0
arm wrestling,1ArJw2-RhSU,1,11,train,0
arm wrestling,1etMIbKfiUE,151,161,train,0
arm wrestling,1EUh1XkMyk4,259,269,train,0
arm wrestling,1EWRI9MJT8w,0,10,train,0
arm wrestling,1HXMlZ6iHbc,21,31,train,0
arm wrestling,1LaqzHcWJTU,31,41,train,0
arm wrestling,1LbPqGs5Ngs,3,13,train,0
arm wrestling,1Lgot3J1wFI,92,102,train,0
arm wrestling,1LVPrDeE8R8,2,12,train,0
arm wrestling,1LW9jQuYecY,39,49,train,0
arm wrestling,1LYbyjgFvOY,0,10,train,0
arm wrestling,1mGAus-9M0s,11,21,train,0
arm wrestling,1ooooufCJDI,133,143,train,0
arm wrestling,1otzAacL5S8,228,238,train,0
arm wrestling,1ouCLbguHlQ,108,118,train,0
arm wrestling,1pJ3bXO036c,24,34,train,0
arm wrestling,1pLh46J_1Ss,45,55,train,0
arm wrestling,1VxqcNu3t5U,245,255,train,0
arm wrestling,1wfjkxs4HuA,26,36,train,0
arm wrestling,27yWHIUhzAs,222,232,train,0
arm wrestling,28-Baqbi2so,1,11,train,0
arm wrestling,2B65vtRd5Ck,3,13,train,0
arm wrestling,2bj3vKCY0uY,21,31,train,0
arm wrestling,2DVhsLinTBQ,9,19,train,0
arm wrestling,2EkoOW8LhQM,4,14,train,0
arm wrestling,2k3amVqCeX8,100,110,train,0
arm wrestling,2tom_vRUM0A,15,25,train,0
arm wrestling,2tWMAtR8lIo,22,32,train,0
arm wrestling,2W5bCkKz5z8,11,21,train,0
arm wrestling,2WnNrbDw9d4,0,10,train,0
arm wrestling,30DRQR_TSGU,0,10,train,0
arm wrestling,30tpsoyMvcU,10,20,train,0
arm wrestling,30vs8rO6B4c,97,107,train,0
arm wrestling,30zYMZo2NKM,37,47,train,0
arm wrestling,35QeIBXKFVU,35,45,train,0
arm wrestling,3OjvOqqpBHU,30,40,train,0
arm wrestling,3QD5QpmgQSc,27,37,train,0
arm wrestling,3sFpIfmtbL8,19,29,train,0
arm wrestling,3WgDm7SLx0M,143,153,train,0
arm wrestling,3WyffGJ8Rl0,50,60,train,0
arm wrestling,3_QoT2mDu9s,216,226,train,0
arm wrestling,47zfPIl8Y9E,2,12,train,0
arm wrestling,4CEfkK0_8gA,6,16,train,0
arm wrestling,4CWzVNMsLZA,2,12,train,0
arm wrestling,4DQqJM5geMs,19,29,train,0
arm wrestling,4EUB-SMHiGs,1,11,train,0
arm wrestling,4f43MO-PgGQ,21,31,train,0
arm wrestling,4fxGHBBg6ns,16,26,train,0
arm wrestling,4hvTcIyidXE,189,199,train,0
arm wrestling,4J22kzyNcaY,3,13,train,0
arm wrestling,4kA0Nz1NYQY,85,95,train,0
arm wrestling,4lnl2YOt89Q,26,36,train,0
arm wrestling,4moOo-n6J0I,32,42,train,0
arm wrestling,4oo45Aiy_S0,243,253,train,0
arm wrestling,4X83cS2C3K8,0,10,train,0
arm wrestling,4XtKxxgzHkE,29,39,train,0
arm wrestling,517zjRsmCIY,2,12,train,0
arm wrestling,5aiE8HUb-mw,4,14,train,0
arm wrestling,5aR6BEiaQW0,14,24,train,0
arm wrestling,5C-u2VbiCYA,8,18,train,0
arm wrestling,5D56_UgzuMA,39,49,train,0
arm wrestling,5dxHKK4_vGU,40,50,train,0
arm wrestling,5fbWhUMiRoc,49,59,train,0
arm wrestling,5flbgTHaqak,107,117,train,0
arm wrestling,5J5S7X10CRQ,37,47,train,0
arm wrestling,5JxyP6y0tTI,4,14,train,0
arm wrestling,5PNu5vjYTMM,1,11,train,0
arm wrestling,5rdtmGG_UIc,101,111,train,0
arm wrestling,5rThkFqwdpc,3,13,train,0
arm wrestling,5UfVU_S9Roc,26,36,train,0
arm wrestling,5uui1G6cy18,141,151,train,0
arm wrestling,5w0JoUKYsS0,2,12,train,0
arm wrestling,5Ya0Wpgs8AQ,6,16,train,0
arm wrestling,669-FNzyAGs,128,138,train,0
arm wrestling,6axgHT4T9tA,16,26,train,0
arm wrestling,6bj4SurEA0c,6,16,train,0
arm wrestling,6eJLRazdEVQ,11,21,train,0
arm wrestling,6KoiL4t2Jlw,1,11,train,0
arm wrestling,6KpVs7j65Uc,76,86,train,0
arm wrestling,6mdiHBMZOqM,1,11,train,0
arm wrestling,6ms7TvBexPo,78,88,train,0
arm wrestling,6mT8KNefa8Q,180,190,train,0
arm wrestling,6PKiDIP1l0s,15,25,train,0
arm wrestling,6qjx0r5Oxv8,55,65,train,0
arm wrestling,6rl6j9hJm6M,3,13,train,0
arm wrestling,6RTkETIb6Mg,3,13,train,0
arm wrestling,6rZuAxZ2BXk,3,13,train,0
arm wrestling,6S8sxKleggw,17,27,train,0
arm wrestling,6SvcHY9Fa_g,43,53,train,0
arm wrestling,6Wb7Mfto4Ak,4,14,train,0
arm wrestling,6XtshlVhVkY,30,40,train,0
arm wrestling,6z-K7aBovuo,3,13,train,0
arm wrestling,7-IKMFWiULw,4,14,train,0
arm wrestling,74kf5luCaFA,35,45,train,0
arm wrestling,79KbbjBeVeU,119,129,train,0
arm wrestling,7BrNPOAcDfY,5,15,train,0
arm wrestling,7qIWdLpP-RA,10,20,train,0
arm wrestling,82g-hng7kRY,2,12,train,0
arm wrestling,82kS4pXklUs,192,202,train,0
arm wrestling,82tUd-qZdPY,16,26,train,0
arm wrestling,83JJCASfqd0,7,17,train,0
arm wrestling,85BKDe5ZZnY,29,39,train,0
arm wrestling,85Ez_BAuGjA,17,27,train,0
arm wrestling,87JClgLW5FI,5,15,train,0
arm wrestling,88hkEnVzf7Y,3,13,train,0
arm wrestling,8CE8ruE8UGo,4,14,train,0
arm wrestling,8EQS03dXIh0,35,45,train,0
arm wrestling,8fTu3XnZw1A,4,14,train,0
arm wrestling,8GPwqdZ7nzs,0,10,train,0
arm wrestling,8hOi0MZZRc4,242,252,train,0
arm wrestling,8IRJi4osWRc,11,21,train,0
arm wrestling,8IYgKVeqv38,7,17,train,0
arm wrestling,8jemvMsVL4o,17,27,train,0
arm wrestling,8jzF7aowDiw,58,68,train,0
arm wrestling,8kPgVyjTCaw,0,10,train,0
arm wrestling,8LHReF6SNGE,21,31,train,0
arm wrestling,8MNFdFDsKkU,4,14,train,0
arm wrestling,8n_A3VHkqTM,3,13,train,0
arm wrestling,8WwuSrxiYCQ,23,33,train,0
arm wrestling,8YbygYLV7sw,29,39,train,0
arm wrestling,8yXqv31aGbQ,3,13,train,0
arm wrestling,8Z7QkrmMiLc,11,21,train,0
arm wrestling,9-3gw_beo9c,2,12,train,0
arm wrestling,91e-9kN7_9g,49,59,train,0
arm wrestling,92zSo0yB8GI,18,28,train,0
arm wrestling,9971Mr8IMI4,19,29,train,0
arm wrestling,9CoxP3EhbXE,93,103,train,0
arm wrestling,9ebOhM7gj-w,1,11,train,0
arm wrestling,9Fi7MVRNdZM,14,24,train,0
arm wrestling,9gDdglky62s,135,145,train,0
arm wrestling,9GEDlJ5s8vQ,26,36,train,0
arm wrestling,9gi1X-Ytw0A,0,10,train,0
arm wrestling,9GLQBZI0ujs,3,13,train,0
arm wrestling,9gQEilZIaNY,1,11,train,0
arm wrestling,9JSCwF6qQWo,18,28,train,0
arm wrestling,9JZg0KVL4FI,1,11,train,0
arm wrestling,9LYseAMcVYY,102,112,train,0
arm wrestling,9MDTpsYYAwA,34,44,train,0
arm wrestling,9MYDY1fYUdc,0,10,train,0
arm wrestling,9owUnB0uFAs,66,76,train,0
arm wrestling,9vGJ5hGyY7w,2,12,train,0
arm wrestling,9V_6nlBGqh4,0,10,train,0
arm wrestling,9WHuN2XPz7M,30,40,train,0
arm wrestling,9WUCUOYSGXs,17,27,train,0
arm wrestling,9XYj9XOy-RA,0,10,train,0
arm wrestling,a4ZCfj9p9-U,7,17,train,0
arm wrestling,aA52wn7N_f8,3,13,train,0
arm wrestling,AcMaMUtruJc,8,18,train,0
arm wrestling,adTj283OZZ8,11,21,train,0
arm wrestling,AIezrzDCQyg,112,122,train,0
arm wrestling,AITka0gUOrE,15,25,train,0
arm wrestling,AmnpQ5ComKY,306,316,train,0
arm wrestling,AS7tmJmdol8,5,15,train,0
arm wrestling,ATEvX-fHQxs,220,230,train,0
arm wrestling,AUnJNhOFBfA,2,12,train,0
arm wrestling,awc9SC0qq1o,4,14,train,0
arm wrestling,awf_Sit0iEw,1,11,train,0
arm wrestling,awqMWUt3fiE,5,15,train,0
arm wrestling,aX0bNcE2gLE,13,23,train,0
arm wrestling,axQXoqXdxyo,8,18,train,0
arm wrestling,axsXMl37Drk,24,34,train,0
arm wrestling,AYmwH1lRhps,1,11,train,0
arm wrestling,B054WmJiGjg,3,13,train,0
arm wrestling,B0osQiXYzxU,160,170,train,0
arm wrestling,BeAWyiv8_A4,3,13,train,0
arm wrestling,BeKSsg5foCA,26,36,train,0
arm wrestling,Bfy25MtcGtA,1,11,train,0
arm wrestling,Bm0jHZkLVQE,2,12,train,0
arm wrestling,Bn8171lRj14,30,40,train,0
arm wrestling,BnItVNsYK7g,10,20,train,0
arm wrestling,BnNSWIIh2jI,18,28,train,0
arm wrestling,BnvXjJL-BM0,9,19,train,0
arm wrestling,BnWkSyszGXo,141,151,train,0
arm wrestling,BnwUwvQq75o,28,38,train,0
arm wrestling,BQf0kZzu6Ws,4,14,train,0
arm wrestling,BQIF9Y9jKao,19,29,train,0
